firma_id,is_kolu,firma_turu,satici_unvan,satici_kimlik,kaynak
3994,restoran,kisa_unvan,Adıyaman Çiğ Köftecisi Emin Usta,4793911712,osm
3995,restoran,kisa_unvan,Emsal Peynircimm,4003456889,osm
3996,restoran,uzun_unvan,Mamikler Künefe Katmer,8657374495,osm
3997,restoran,kisa_unvan,Batı Garden Cafe&Restoran,6072366043,osm
3998,restoran,uzun_unvan,Çorbacı Alaaddin Ustanın Yeri,7412081805,osm
3999,restoran,kisa_unvan,Facyo,8938252892,osm
4000,restoran,kisa_unvan,Rençber Sofra Gıda San. ve Tic. Ltd. Şti.,5160269571,sentetik
4001,restoran,yabanci_ortakli,Bereket Lezzet Ltd. Şti.,0316367810,sentetik
4002,restoran,kisa_unvan,Duyan Sofra Gıda San. ve Tic. Ltd. Şti.,7642983938,sentetik
4003,restoran,kisa_unvan,Merkez Mutfak Ltd. Şti.,6088532985,sentetik
4004,restoran,uzun_unvan,Türkyilmaz Anadolu Mutfak Ltd. Şti.,1499747549,sentetik
4005,restoran,uzun_unvan,Konuk Sofra Ltd. Şti.,9909678195,sentetik
4006,restoran,kisa_unvan,Toros Mutfak Ltd. Şti.,3961034055,sentetik
4007,restoran,kisa_unvan,Özan Sanhal Sınır Mutfak Ltd. Şti.,9108041755,sentetik
4008,restoran,kisa_unvan,Güven Lezzet Gıda San. ve Tic. Ltd. Şti.,2188771690,sentetik
4009,restoran,kisa_unvan,Cirit Koçer Lezzet Ltd. Şti.,3411048576,sentetik
4010,restoran,yabanci_ortakli,Kizanoğlu Ege Mutfak Ltd. Şti.,2657281824,sentetik
4011,restoran,uzun_unvan,Büyükpastirmaci Doruk Lezzet Gıda San. ve Tic. Ltd. Şti.,8988524990,sentetik
4012,restoran,kisa_unvan,Ege Mutfak Gıda San. ve Tic. Ltd. Şti.,5855373041,sentetik
4013,restoran,kisa_unvan,Vizyon Mutfak Gıda San. ve Tic. Ltd. Şti.,9670716945,sentetik
4014,restoran,kisa_unvan,Erginel Modern Mutfak Gıda San. ve Tic. Ltd. Şti.,0040756025,sentetik
4015,restoran,kisa_unvan,Altuntaş Öncü Mutfak Gıda San. ve Tic. Ltd. Şti.,0797296827,sentetik
4016,restoran,kisa_unvan,Yaşit Merkez Lezzet Ltd. Şti.,7344979925,sentetik
4017,restoran,uzun_unvan,Topuz Lezzet Ltd. Şti.,6654758789,sentetik
4018,restoran,uzun_unvan,Anadolu Mutfak Gıda San. ve Tic. Ltd. Şti.,0539259066,sentetik
4019,restoran,uzun_unvan,Öziş Lezzet Gıda San. ve Tic. Ltd. Şti.,6017430404,sentetik
4020,restoran,yabanci_ortakli,Arik Sofra Ltd. Şti.,1316677528,sentetik
4021,restoran,kisa_unvan,Baltaci Doğu Mutfak Ltd. Şti.,7971763504,sentetik
4022,restoran,kisa_unvan,Ceylan Toros Mutfak Ltd. Şti.,2990438817,sentetik
4023,restoran,kisa_unvan,Karaismailoğlu Mutfak Ltd. Şti.,2702543164,sentetik
4024,restoran,kisa_unvan,Karadeniz Mutfak Gıda San. ve Tic. Ltd. Şti.,4725604672,sentetik
4025,restoran,yabanci_ortakli,Toker Lezzet Gıda San. ve Tic. Ltd. Şti.,9061550264,sentetik
4026,restoran,uzun_unvan,Türe Zirve Sofra Gıda San. ve Tic. Ltd. Şti.,3122066767,sentetik
4027,restoran,kisa_unvan,Gülen Akküçük Sofra Gıda San. ve Tic. Ltd. Şti.,2421694353,sentetik
4028,restoran,kisa_unvan,Barış Sofra Ltd. Şti.,0581380577,sentetik
4029,restoran,kisa_unvan,Yüce Batı Sofra Ltd. Şti.,8864555264,sentetik
4030,restoran,kisa_unvan,Akbaş Vizyon Sofra Ltd. Şti.,5705295088,sentetik
4031,restoran,kisa_unvan,Eyüp Lezzet Ltd. Şti.,3599896254,sentetik
4032,restoran,kisa_unvan,Durmaz Lezzet Ltd. Şti.,0062551513,sentetik
4033,restoran,kisa_unvan,Tunç Anadolu Mutfak Ltd. Şti.,9378495314,sentetik
4034,restoran,uzun_unvan,Erdem Özcan Kardeş Sofra Gıda San. ve Tic. Ltd. Şti.,5801976218,sentetik
4035,restoran,kisa_unvan,Karagöz Sofra Gıda San. ve Tic. Ltd. Şti.,6152653225,sentetik
4036,restoran,kisa_unvan,Sınır Mutfak Ltd. Şti.,8101481291,sentetik
4037,restoran,uzun_unvan,Alkurt Kayikçi Bereket Sofra Ltd. Şti.,9437481267,sentetik
4038,restoran,kisa_unvan,Ak Yildirim Ufuk Lezzet Gıda San. ve Tic. Ltd. Şti.,0588990582,sentetik
4039,restoran,kisa_unvan,Çekiç Sofra Gıda San. ve Tic. Ltd. Şti.,0508105631,sentetik
4040,restoran,kisa_unvan,Umut Lezzet Ltd. Şti.,2131166949,sentetik
4041,restoran,kisa_unvan,Bükülmez Doğu Mutfak Gıda San. ve Tic. Ltd. Şti.,4676428125,sentetik
4042,restoran,uzun_unvan,Başkent Mutfak Ltd. Şti.,6207498847,sentetik
4043,restoran,kisa_unvan,Sarikaya Mutfak Ltd. Şti.,2609203317,sentetik
4044,restoran,uzun_unvan,Vizyon Lezzet Gıda San. ve Tic. Ltd. Şti.,7813049952,sentetik
4045,restoran,uzun_unvan,Feyzullahoğlu Akdeniz Sofra Ltd. Şti.,4508629535,sentetik
4046,restoran,uzun_unvan,Demirdağ Sofra Gıda San. ve Tic. Ltd. Şti.,2487641266,sentetik
4047,restoran,kisa_unvan,Yüzer Sofra Ltd. Şti.,4586180584,sentetik
4048,restoran,kisa_unvan,Olcar Sofra Gıda San. ve Tic. Ltd. Şti.,4427885989,sentetik
4049,restoran,uzun_unvan,Akdeniz Sofra Gıda San. ve Tic. Ltd. Şti.,5693259621,sentetik
4050,restoran,yabanci_ortakli,Biçakçi Lezzet Gıda San. ve Tic. Ltd. Şti.,8312753416,sentetik
4051,restoran,kisa_unvan,Gürdemir Zirve Lezzet Ltd. Şti.,8022801778,sentetik
4052,restoran,kisa_unvan,Vizyon Mutfak Ltd. Şti.,0269447354,sentetik
4053,restoran,uzun_unvan,Turanoğlu Sofra Ltd. Şti.,1032318667,sentetik
4054,restoran,yabanci_ortakli,Zirve Mutfak Gıda San. ve Tic. Ltd. Şti.,4772011047,sentetik
4055,restoran,kisa_unvan,Durmuş Batı Sofra Ltd. Şti.,8260187772,sentetik
4056,restoran,uzun_unvan,Çankaya Sınır Mutfak Gıda San. ve Tic. Ltd. Şti.,4225393924,sentetik
4057,restoran,kisa_unvan,Yıldız Sofra Ltd. Şti.,7745750215,sentetik
4058,restoran,uzun_unvan,Çalişkantürk Lezzet Ltd. Şti.,4846036383,sentetik
4059,restoran,kisa_unvan,Özaslan Batı Mutfak Ltd. Şti.,4204759834,sentetik
4060,restoran,kisa_unvan,Kisaoğlu Global Lezzet Ltd. Şti.,6939285328,sentetik
4061,restoran,kisa_unvan,Batı Sofra Ltd. Şti.,6794677815,sentetik
4062,restoran,kisa_unvan,Dadali Sınır Mutfak Ltd. Şti.,1395945927,sentetik
4063,restoran,uzun_unvan,Marmara Sofra Ltd. Şti.,5019473773,sentetik
4064,restoran,kisa_unvan,Mutluer Değer Sofra Gıda San. ve Tic. Ltd. Şti.,6549977919,sentetik
4065,restoran,uzun_unvan,Berber Lezzet Gıda San. ve Tic. Ltd. Şti.,8100142864,sentetik
4066,restoran,uzun_unvan,Coşgun Lezzet Ltd. Şti.,5759514908,sentetik
4067,restoran,kisa_unvan,Sultanoğlu Barış Lezzet Gıda San. ve Tic. Ltd. Şti.,0800458723,sentetik
4068,restoran,kisa_unvan,Temli Öncü Lezzet Ltd. Şti.,9665294834,sentetik
4069,restoran,uzun_unvan,Değer Mutfak Ltd. Şti.,7251234332,sentetik
4070,restoran,kisa_unvan,Kabakuş Barış Mutfak Ltd. Şti.,7773426584,sentetik
4071,restoran,uzun_unvan,Tavşan Sofra Gıda San. ve Tic. Ltd. Şti.,4979140773,sentetik
4072,restoran,kisa_unvan,Nasuhbeyoğlu Mutfak Gıda San. ve Tic. Ltd. Şti.,6199074663,sentetik
4073,restoran,uzun_unvan,Teğin Mutfak Ltd. Şti.,2171243569,sentetik
4074,restoran,kisa_unvan,Zubaroğlu Global Lezzet Gıda San. ve Tic. Ltd. Şti.,3253695251,sentetik
4075,restoran,kisa_unvan,Kütükcü Lezzet Ltd. Şti.,0781072835,sentetik
4076,restoran,uzun_unvan,Kapçak Sofra Ltd. Şti.,6126149932,sentetik
4077,restoran,uzun_unvan,Balaban Akdeniz Mutfak Gıda San. ve Tic. Ltd. Şti.,2756443904,sentetik
4078,restoran,kisa_unvan,Karadağ Geçgel Akdeniz Sofra Ltd. Şti.,3006362108,sentetik
4079,restoran,kisa_unvan,Toros Sofra Ltd. Şti.,0481135378,sentetik
4080,restoran,uzun_unvan,Kuzey Mutfak Gıda San. ve Tic. Ltd. Şti.,2729598673,sentetik
4081,restoran,kisa_unvan,İlik Mutfak Ltd. Şti.,9907129965,sentetik
4082,restoran,kisa_unvan,Güler Lezzet Gıda San. ve Tic. Ltd. Şti.,8270029334,sentetik
4083,restoran,uzun_unvan,Bayraktaroğlu Mutfak Gıda San. ve Tic. Ltd. Şti.,9374602136,sentetik
4084,restoran,kisa_unvan,Ateş Budak Lezzet Ltd. Şti.,7129184254,sentetik
4085,restoran,kisa_unvan,Yazici Erol Lezzet Ltd. Şti.,6558922358,sentetik
4086,restoran,kisa_unvan,Modern Sofra Ltd. Şti.,6302282930,sentetik
4087,restoran,uzun_unvan,Özateş Ufuk Lezzet Gıda San. ve Tic. Ltd. Şti.,9715359643,sentetik
4088,restoran,kisa_unvan,Karadeniz Sofra Ltd. Şti.,4550728310,sentetik
4089,restoran,uzun_unvan,Özdemirkiran Sınır Mutfak Gıda San. ve Tic. Ltd. Şti.,0880875648,sentetik
4090,restoran,uzun_unvan,Yardimci Bereket Mutfak Gıda San. ve Tic. Ltd. Şti.,1058010887,sentetik
4091,restoran,uzun_unvan,Kardeş Mutfak Ltd. Şti.,4761937884,sentetik
4092,restoran,yabanci_ortakli,Sungar Lezzet Ltd. Şti.,5333477490,sentetik
4093,restoran,kisa_unvan,Pirim Merkez Sofra Ltd. Şti.,2628191508,sentetik
4094,restoran,kisa_unvan,Özdemir Zirve Lezzet Gıda San. ve Tic. Ltd. Şti.,3450521949,sentetik
4095,restoran,kisa_unvan,Doruk Mutfak Gıda San. ve Tic. Ltd. Şti.,6097962911,sentetik
4096,restoran,kisa_unvan,Kiziltepe Mutfak Ltd. Şti.,6609859194,sentetik
4097,restoran,kisa_unvan,Kutlucan Bağci Marmara Lezzet Ltd. Şti.,6653978856,sentetik
4098,restoran,kisa_unvan,Talan Toros Mutfak Ltd. Şti.,1319844498,sentetik
4099,restoran,uzun_unvan,Dönmez Doğa Sofra Ltd. Şti.,2574777439,sentetik
4100,restoran,kisa_unvan,Ufuk Sofra Gıda San. ve Tic. Ltd. Şti.,7756191898,sentetik
4101,restoran,uzun_unvan,Barış Lezzet Ltd. Şti.,8322900057,sentetik
4102,restoran,kisa_unvan,Yalçinkaya Sofra Ltd. Şti.,3658540599,sentetik
4103,restoran,kisa_unvan,Çağlar Sofra Ltd. Şti.,2712393301,sentetik
4104,restoran,uzun_unvan,Dilli Mutfak Ltd. Şti.,3597598095,sentetik
4105,restoran,kisa_unvan,Üzüm Fener Mutfak Gıda San. ve Tic. Ltd. Şti.,6087875785,sentetik
4106,restoran,uzun_unvan,Karadeniz Lezzet Ltd. Şti.,3097739832,sentetik
4107,restoran,uzun_unvan,Barış Mutfak Ltd. Şti.,9785500441,sentetik
4108,restoran,yabanci_ortakli,Türksoy Lezzet Ltd. Şti.,6290107931,sentetik
4109,restoran,uzun_unvan,Karalar Mutfak Gıda San. ve Tic. Ltd. Şti.,7825463058,sentetik
4110,restoran,kisa_unvan,Anadolu Mutfak Ltd. Şti.,7753987247,sentetik
4111,restoran,uzun_unvan,Uygur Ata Sofra Gıda San. ve Tic. Ltd. Şti.,8708840751,sentetik
4112,restoran,uzun_unvan,İnce Mutfak Gıda San. ve Tic. Ltd. Şti.,6597268399,sentetik
4113,restoran,yabanci_ortakli,Yalniz Modern Sofra Ltd. Şti.,5130696728,sentetik
4114,restoran,kisa_unvan,Görmüş Sofra Gıda San. ve Tic. Ltd. Şti.,3870278531,sentetik
4115,restoran,kisa_unvan,Baratali Mutfak Gıda San. ve Tic. Ltd. Şti.,9241371737,sentetik
4116,restoran,kisa_unvan,Öztoprak Mutfak Gıda San. ve Tic. Ltd. Şti.,8583068485,sentetik
4117,restoran,kisa_unvan,Başkent Mutfak Gıda San. ve Tic. Ltd. Şti.,8665606773,sentetik
4118,restoran,kisa_unvan,Kiyak Yilmaz Sınır Mutfak Ltd. Şti.,5410577257,sentetik
4119,restoran,yabanci_ortakli,Gültekin Ata Sofra Gıda San. ve Tic. Ltd. Şti.,8988108556,sentetik
4120,restoran,kisa_unvan,Doruk Sofra Ltd. Şti.,5720802417,sentetik
4121,restoran,kisa_unvan,Arikan Sınır Sofra Ltd. Şti.,4931660811,sentetik
4122,restoran,kisa_unvan,Aydoğan Mutfak Gıda San. ve Tic. Ltd. Şti.,5661340470,sentetik
4123,restoran,uzun_unvan,Alim Öncü Lezzet Gıda San. ve Tic. Ltd. Şti.,5840892274,sentetik
4124,restoran,kisa_unvan,Şentürk Mutfak Gıda San. ve Tic. Ltd. Şti.,9493565806,sentetik
4125,restoran,uzun_unvan,Akdeniz Sofra Ltd. Şti.,4722455812,sentetik
4126,restoran,kisa_unvan,Dil Lezzet Gıda San. ve Tic. Ltd. Şti.,4244966399,sentetik
4127,restoran,kisa_unvan,Elverdi Sofra Gıda San. ve Tic. Ltd. Şti.,9804886723,sentetik
4128,restoran,uzun_unvan,Ege Sofra Gıda San. ve Tic. Ltd. Şti.,7099873178,sentetik
4129,restoran,uzun_unvan,Karakan Bereket Mutfak Gıda San. ve Tic. Ltd. Şti.,8130384697,sentetik
4130,restoran,kisa_unvan,İnceoğlu Sofra Gıda San. ve Tic. Ltd. Şti.,6454662577,sentetik
4131,restoran,kisa_unvan,Merkez Sofra Ltd. Şti.,7698762291,sentetik
4132,restoran,kisa_unvan,Küfeciler Lezzet Ltd. Şti.,0809897176,sentetik
4133,restoran,uzun_unvan,Yerlikaya Lezzet Gıda San. ve Tic. Ltd. Şti.,7160426148,sentetik
4134,restoran,uzun_unvan,Ayhan Doğa Mutfak Ltd. Şti.,0441526442,sentetik
4135,restoran,yabanci_ortakli,Sari Karadeniz Mutfak Gıda San. ve Tic. Ltd. Şti.,9454191377,sentetik
4136,restoran,kisa_unvan,Keçeci Sofra Ltd. Şti.,9383739655,sentetik
4137,restoran,uzun_unvan,Kulaç Modern Sofra Gıda San. ve Tic. Ltd. Şti.,7414644029,sentetik
4138,restoran,kisa_unvan,Çay Sofra Ltd. Şti.,5556183263,sentetik
4139,restoran,uzun_unvan,Önal Musalar Mutfak Gıda San. ve Tic. Ltd. Şti.,1551095423,sentetik
4140,restoran,uzun_unvan,Kurul Lezzet Gıda San. ve Tic. Ltd. Şti.,5688084823,sentetik
4141,restoran,uzun_unvan,Atar Lezzet Ltd. Şti.,3340293789,sentetik
4142,restoran,uzun_unvan,Yıldız Mutfak Gıda San. ve Tic. Ltd. Şti.,7332627760,sentetik
4143,restoran,kisa_unvan,Nacar Batı Lezzet Ltd. Şti.,1946877496,sentetik
4144,restoran,uzun_unvan,Erdoğan Başkent Mutfak Ltd. Şti.,1367572666,sentetik
4145,restoran,kisa_unvan,Topcuoğlu Mutfak Gıda San. ve Tic. Ltd. Şti.,6678320315,sentetik
4146,restoran,kisa_unvan,Fener Mutfak Gıda San. ve Tic. Ltd. Şti.,0534038831,sentetik
4147,restoran,kisa_unvan,Tatar Sınır Sofra Ltd. Şti.,1801664803,sentetik
4148,restoran,kisa_unvan,Başkan Marmara Lezzet Gıda San. ve Tic. Ltd. Şti.,8895311549,sentetik
4149,restoran,uzun_unvan,Durman Sofra Ltd. Şti.,1591066084,sentetik
4150,restoran,kisa_unvan,Höke Sofra Ltd. Şti.,6026224786,sentetik
4151,restoran,kisa_unvan,Bakay Bereket Sofra Ltd. Şti.,2613506218,sentetik
4152,restoran,kisa_unvan,Güldamla Batı Sofra Gıda San. ve Tic. Ltd. Şti.,9970629812,sentetik
4153,restoran,kisa_unvan,Şair Mutfak Ltd. Şti.,6866508366,sentetik
4154,restoran,kisa_unvan,Bardakçi Mutfak Gıda San. ve Tic. Ltd. Şti.,7373087140,sentetik
4155,restoran,uzun_unvan,Sinici Lezzet Gıda San. ve Tic. Ltd. Şti.,2005626076,sentetik
4156,restoran,kisa_unvan,Malçok Sofra Ltd. Şti.,5798889217,sentetik
4157,restoran,kisa_unvan,Gümüşçü Merkez Lezzet Gıda San. ve Tic. Ltd. Şti.,9322972543,sentetik
4158,restoran,kisa_unvan,Özdemirkiran Batı Sofra Gıda San. ve Tic. Ltd. Şti.,4754318863,sentetik
4159,restoran,uzun_unvan,Global Lezzet Ltd. Şti.,7924636694,sentetik
4160,restoran,uzun_unvan,İlgün Umut Sofra Ltd. Şti.,5045838757,sentetik
4161,restoran,kisa_unvan,Global Mutfak Ltd. Şti.,9903172113,sentetik
4162,restoran,uzun_unvan,Esmeray Mutfak Gıda San. ve Tic. Ltd. Şti.,3156964012,sentetik
4163,restoran,kisa_unvan,Ayranci Barış Sofra Gıda San. ve Tic. Ltd. Şti.,3352062264,sentetik
4164,restoran,kisa_unvan,Karaağaç Merkez Lezzet Gıda San. ve Tic. Ltd. Şti.,6633161404,sentetik
4165,restoran,uzun_unvan,Bakirci Mutfak Gıda San. ve Tic. Ltd. Şti.,7171994578,sentetik
4166,restoran,uzun_unvan,Yetkinşekerci Sofra Ltd. Şti.,9508190054,sentetik
4167,restoran,kisa_unvan,Süner Lezzet Gıda San. ve Tic. Ltd. Şti.,6359517632,sentetik
4168,restoran,kisa_unvan,Şimşek Merkez Sofra Gıda San. ve Tic. Ltd. Şti.,2867106656,sentetik
4169,restoran,uzun_unvan,Saatçioğlu Sofra Ltd. Şti.,3577741495,sentetik
4170,restoran,kisa_unvan,Gürakan Lezzet Ltd. Şti.,2799752619,sentetik
4171,restoran,kisa_unvan,Karakök Güngör Bereket Lezzet Gıda San. ve Tic. Ltd. Şti.,3171511142,sentetik
4172,restoran,kisa_unvan,Filiz Ufuk Sofra Gıda San. ve Tic. Ltd. Şti.,4546731378,sentetik
4173,restoran,kisa_unvan,Kuzey Mutfak Ltd. Şti.,0669545083,sentetik
4174,restoran,kisa_unvan,Çeçen Mutfak Gıda San. ve Tic. Ltd. Şti.,1176170616,sentetik
4175,restoran,kisa_unvan,Bakanay Öztürk Toros Mutfak Gıda San. ve Tic. Ltd. Şti.,3831817207,sentetik
4176,restoran,uzun_unvan,Sak Mutfak Ltd. Şti.,6400191544,sentetik
4177,restoran,uzun_unvan,Uluöz Toros Mutfak Gıda San. ve Tic. Ltd. Şti.,8241164341,sentetik
4178,restoran,uzun_unvan,Başyurt Sofra Gıda San. ve Tic. Ltd. Şti.,7546624821,sentetik
4179,restoran,kisa_unvan,Doğu Mutfak Gıda San. ve Tic. Ltd. Şti.,4211684601,sentetik
4180,restoran,kisa_unvan,Bacaksiz Doğa Mutfak Ltd. Şti.,9234665212,sentetik
4181,restoran,uzun_unvan,Elçiçek Lezzet Ltd. Şti.,3164950604,sentetik
4182,restoran,uzun_unvan,Bakan Lezzet Ltd. Şti.,3713463108,sentetik
4183,restoran,yabanci_ortakli,Karadeniz Lezzet Gıda San. ve Tic. Ltd. Şti.,9576018835,sentetik
4184,restoran,yabanci_ortakli,Sungar Kardeş Sofra Ltd. Şti.,4747334352,sentetik
4185,restoran,yabanci_ortakli,Fener Mutfak Ltd. Şti.,7016852535,sentetik
4186,restoran,kisa_unvan,Gözkaya Mutfak Ltd. Şti.,0937011854,sentetik
4187,restoran,kisa_unvan,Erdoğmuş Sınır Lezzet Ltd. Şti.,9529055097,sentetik
4188,restoran,kisa_unvan,Molla Mutfak Gıda San. ve Tic. Ltd. Şti.,4726680632,sentetik
4189,restoran,uzun_unvan,Evrenos Lezzet Gıda San. ve Tic. Ltd. Şti.,1195406274,sentetik
4190,restoran,kisa_unvan,Nimetigil Sınır Mutfak Gıda San. ve Tic. Ltd. Şti.,0683112179,sentetik
4191,restoran,uzun_unvan,Özel Sofra Gıda San. ve Tic. Ltd. Şti.,2331256779,sentetik
4192,restoran,kisa_unvan,Olgen Doruk Sofra Gıda San. ve Tic. Ltd. Şti.,6162714131,sentetik
4193,restoran,kisa_unvan,Çantay Sofra Ltd. Şti.,5737421428,sentetik
4194,restoran,kisa_unvan,Doğu Sofra Gıda San. ve Tic. Ltd. Şti.,7415871999,sentetik
4195,restoran,kisa_unvan,Öztürk Lezzet Ltd. Şti.,5309558778,sentetik
4196,restoran,kisa_unvan,Omay Ege Lezzet Gıda San. ve Tic. Ltd. Şti.,6129213519,sentetik
4197,restoran,kisa_unvan,Divarci Global Mutfak Gıda San. ve Tic. Ltd. Şti.,1075350249,sentetik
4198,restoran,kisa_unvan,Urfali Ege Lezzet Ltd. Şti.,2322232088,sentetik
4199,restoran,kisa_unvan,Türkoğlu Zirve Sofra Ltd. Şti.,0943913705,sentetik
4200,restoran,yabanci_ortakli,Olgen Mutfak Ltd. Şti.,9213168229,sentetik
4201,restoran,kisa_unvan,Sezen Fener Sofra Gıda San. ve Tic. Ltd. Şti.,3715193174,sentetik
4202,restoran,uzun_unvan,Öz Sofra Gıda San. ve Tic. Ltd. Şti.,7473811333,sentetik
4203,restoran,kisa_unvan,Karaduman Mutfak Ltd. Şti.,5540770059,sentetik
4204,restoran,uzun_unvan,Şenöz Ufuk Mutfak Ltd. Şti.,2348118086,sentetik
4205,restoran,uzun_unvan,Okulu Global Lezzet Gıda San. ve Tic. Ltd. Şti.,2847798259,sentetik
4206,restoran,kisa_unvan,Koptur Mutfak Gıda San. ve Tic. Ltd. Şti.,5641533077,sentetik
4207,restoran,uzun_unvan,Tokat Global Lezzet Ltd. Şti.,6331191615,sentetik
4208,restoran,yabanci_ortakli,Gürakan Modern Mutfak Ltd. Şti.,9373134033,sentetik
4209,restoran,kisa_unvan,Akan Başkent Lezzet Ltd. Şti.,7930618929,sentetik
4210,restoran,uzun_unvan,Karacan Lezzet Gıda San. ve Tic. Ltd. Şti.,4742468472,sentetik
4211,restoran,kisa_unvan,Arifoğlu Doğa Lezzet Ltd. Şti.,2990536790,sentetik
4212,restoran,kisa_unvan,Burak Sınır Sofra Ltd. Şti.,0957890353,sentetik
4213,restoran,uzun_unvan,Ördek Mutfak Gıda San. ve Tic. Ltd. Şti.,9684456576,sentetik
4214,restoran,yabanci_ortakli,Öncü Mutfak Gıda San. ve Tic. Ltd. Şti.,2054051558,sentetik
4215,restoran,kisa_unvan,Yıldız Mutfak Ltd. Şti.,0167599309,sentetik
4216,restoran,uzun_unvan,Eldem Anadolu Sofra Gıda San. ve Tic. Ltd. Şti.,4058067096,sentetik
4217,restoran,kisa_unvan,Kesim Sofra Ltd. Şti.,8400004009,sentetik
4218,restoran,kisa_unvan,Düzel Akdeniz Lezzet Ltd. Şti.,8348752568,sentetik
4219,restoran,kisa_unvan,Eser Mutfak Gıda San. ve Tic. Ltd. Şti.,2576013809,sentetik
4220,restoran,uzun_unvan,Aykol Ege Lezzet Gıda San. ve Tic. Ltd. Şti.,2165250819,sentetik
4221,restoran,kisa_unvan,Gökce Sofra Gıda San. ve Tic. Ltd. Şti.,5071741641,sentetik
4222,restoran,kisa_unvan,Çantay Yeni Mutfak Ltd. Şti.,1032319764,sentetik
4223,restoran,kisa_unvan,Kadak Sofra Ltd. Şti.,8444696452,sentetik
4224,restoran,uzun_unvan,Düzce Anadolu Lezzet Gıda San. ve Tic. Ltd. Şti.,8328113722,sentetik
4225,restoran,kisa_unvan,Güven Mutfak Ltd. Şti.,9297591448,sentetik
4226,restoran,yabanci_ortakli,Akin Değer Mutfak Ltd. Şti.,4658463927,sentetik
4227,restoran,kisa_unvan,Özkaynar Sofra Ltd. Şti.,7376764979,sentetik
4228,restoran,uzun_unvan,Gül Özmen Lezzet Gıda San. ve Tic. Ltd. Şti.,2519187161,sentetik
4229,restoran,kisa_unvan,Ata Lezzet Ltd. Şti.,7666091919,sentetik
4230,restoran,kisa_unvan,Kalyoncu Uçar Merkez Mutfak Gıda San. ve Tic. Ltd. Şti.,5993176972,sentetik
4231,restoran,uzun_unvan,Kayacan Toros Mutfak Ltd. Şti.,5910563969,sentetik
4232,restoran,kisa_unvan,Zirve Lezzet Ltd. Şti.,1405770252,sentetik
4233,restoran,yabanci_ortakli,İlhan Mutfak Gıda San. ve Tic. Ltd. Şti.,4494099853,sentetik
4234,restoran,kisa_unvan,Karaaslan Başkent Sofra Ltd. Şti.,7448455576,sentetik
4235,restoran,kisa_unvan,Çobanyildizi Mutfak Ltd. Şti.,5420509535,sentetik
4236,restoran,uzun_unvan,Köse Zirve Mutfak Gıda San. ve Tic. Ltd. Şti.,2827695886,sentetik
4237,restoran,kisa_unvan,Buluç Umut Mutfak Ltd. Şti.,6603669801,sentetik
4238,restoran,uzun_unvan,Khalil Öncü Sofra Ltd. Şti.,4829435000,sentetik
4239,restoran,yabanci_ortakli,Marmara Lezzet Ltd. Şti.,7778424713,sentetik
4240,restoran,kisa_unvan,Sağir Sofra Gıda San. ve Tic. Ltd. Şti.,3695072593,sentetik
4241,restoran,kisa_unvan,Selim Sofra Ltd. Şti.,6978079826,sentetik
4242,restoran,kisa_unvan,Başkent Lezzet Gıda San. ve Tic. Ltd. Şti.,3490237430,sentetik
4243,restoran,kisa_unvan,Yeral Fener Mutfak Gıda San. ve Tic. Ltd. Şti.,4180169597,sentetik
4244,restoran,kisa_unvan,Pekdoğan Karadeniz Sofra Gıda San. ve Tic. Ltd. Şti.,4031182873,sentetik
